Brand,Category,Review,Stars,review_rating
Apple,Technology,"
I would give zero, given the option.   They forced my mother to pay for a translation app she never used, downloaded or subscribed to in any shape way or form.   Your charging cables are triple F rating and are prone to being broken.   No ability to do any kind of self-repair.   Company takes no responsibility for sub-par products or horrible corporate policies. What do you mean I only have two weeks to return an unwanted product? Why should I have to pay for a new product when I should be able to repair it myself? Why use specialized, nonstandard components in production when standard parts are readily available?  The customer is being shafted left and right by these anti-consumer practices.   They make Nokia look like a God-king, the Emperor of War-hammer 40K by comparison, and that says a lot.   Company has been declining in quality of products and services since Steve Job's death.   Apple Mac computer broke down on my three years ago and I never went back to it since. Overpriced, low quality products that only look good with no capability to get things done. Computers are nothing but expensive Facebook machines.   My recommendation for existing and potential customers; Always go for Androids in terms of phones. Always go to Windows or Linux or any other open-source/common OS - MacOS and iOS is nonsense and makes computing experience worse than Windows or Linux.
            ",1.0,NEGATIVE
Apple,Technology,"
I have been with IPhones for 8 years  . I have always had some problems with the battery , but  it was something I could live with by charging it more often and carrying the pocket juice battery around. This time I have upgraded to IPhone 8 and only owned it for 6 months. My battery would drop  from  being fully charged to 100 % to 10% within seconds of use and would start restarting, but never able to use it again unless plugged right into the charger. I went to apple store in Calgary and was told the battery has a corrosion from moisture??? This is IPhone 8 and it is water resistant according to the description of the characteristics. Never mind it has never even been dropped into water/snow/etc. I was told that the warranty doesn’t cover same and there’s nothing they could do for me. They offered me to buy a new phone!!!  I also contacted  Apple customer service on the phone and spoke to the senior advisor and he also said they had to go with the store notes and could not help me in this case. I have been a loyal customer of the Apple products for the last 8 years. It leaves me in a great dissatisfaction with the service and the attitude of the company. Will have to look for another device and in the future it will never be the Apple again .
            ",1.0,NEGATIVE
Apple,Technology,"
support is(was) awesome. I mean it was used to be. Now even you can reach the point to give it up...
            ",2.0,NEGATIVE
Apple,Technology,"
Disappointing... My iPhone 7 microphone stopped working and Apple accepted it was a manufacturing fault. They replaced it with a new iPhone 7, which has been plagued with issues ever since. Restarting the phone, downloading the latest software, deleting apps etc etc ad infinitum does not work. Apples hilarious solution, in the middle of a global pandemic, is to send the phone in for repair, leaving me without a phone during the worst epidemic globally since Spanish Flu. My love affair with Apple has now ended and the iPhone, iMac (x2), iPad, MacBook, and all of the older models accrued will all be used to end of life, and then it will be time to switch to a responsible company that manufactures things that last, and do not have built in obsolescence. Adieu Apple.....
            ",1.0,NEGATIVE
Apple,Technology,"
Jeg så Apples nye serie The Morning Show, den anden dag og føler virkelig ikke at Apple så stort et selskab kan være bekendt at sende en TV-serie ud i offentligheden, hvor der bliver bandet så meget! De bruger ord som F-ord og s-ord. Hvordan kan dette være i orden? Apple har et ansvar for at tale ordentligt.  English: I saw Apple's new series The Morning Show, the other day and really don't feel that Apple as big a company may be familiar with broadcasting a TV series in public where they swear very so much! They use words like F-word and s-word. How can this be okay? Apple has a responsibility to speak properly in public. Espacially in Things they send out.
            ",1.0,NEGATIVE
Apple,Technology,"
It is very difficult to contact the support since I bought my MacBook Pro 2017 in September (the 1st week crashed three times!!!). It’s very difficult to tell them what are the problems to try to fix it (get stuck many times in mail, preview, and sometimes it’s like working with windows vista even browsing their website) and the performance is getting worse and worse. So not happy with the product as I was before, and very disappointed with the customer care support. If I could, I would have bought a chrome book. I hate also the fact that I cannot their apps on the App Store...
            ",1.0,NEGATIVE
Apple,Technology,"
2017 MAC BOOK no longer receiving updates.  Roll on the news about Apple intentionally slowing down Mac Books.   Bought every apple product since the IPhone 4 but I'm done with apple, over priced and nothing special.   Going back to PC.
            ",1.0,NEGATIVE
Apple,Technology,"
Had a 7 day trial for an app, the reminder in my phone somehow didn’t work so i got charged almost £30 for an app for the YEAR, called up the day it renewed so hadn’t used the app and spoke to two advisors, both refused my request for a refund so now I’m out of pocket for an app I don’t even use or want. Fair enough if i left it days or weeks but the day after? Also even tried to come to a compromise and asked if I could just pay for a month but no nothing was done so won’t be bothering with even trying any apps now. Any other companies like Microsoft always help out in situations like this so apple should do the same.
            ",1.0,NEGATIVE
Apple,Technology,"
Very disappointed  I purchased $100 iTunes card, I tried to redeem in account it did not, I was told to make new id.  Upon making new id I redeem I couldn’t purchase anything, I called apple support, they told me my account is disabled, and rob my $100.
            ",1.0,NEGATIVE
Apple,Technology,"
I am so unbelievably disappointed with Apple Computer.  I bought a new AirMac book pro May 2019.  The computer completely died on me.  I sent it away for repair, comes back only to have the same problem happen.  I go to the NOT SO GENIUS BAR where they recommended they evaluate overnight.  I did this THREE times.  Was working for 2 weeks and died again.  I call to insist I receive a new computer because after all it was purchased not even a year ago AND I bought 3 year Apple plan.  They refuse to give me a new computer!!! I now have to go to Apple for the 5th time!! Most disappointing of all... they won’t even give you a loaner computer!!! They recommend I buy a new one then return it once I get my old computer back!!!! Are they kidding???? Enough said.  I am sooooo disappointed.
            ",1.0,NEGATIVE
Apple,Technology,"
I’ve been an apple user for over a decade I’ve had to replace my iPhone 3 times in 2020 already STAY AWAY !!! The camera is horrible, if you zoom in everything is pixeled. Not water resistant at all.  Made a claim, received a refurbished phone, camera/video doesn’t work, other features do not work. My phone was a month old and these features didn’t work. Look else where for a phone.
            ",1.0,NEGATIVE
Apple,Technology,"
Screens don't last and you end up paying £160 just to fix the screen. Mine broke 4 months after being repaired in the Apple shop in Bristol with a screen protector on. I honestly think they do cheap ones on purpose to get your money as there's not even a warranty that covers it. I'm sure Apple know they will break shortly...so they make lots of Money from it.  Don't buy an apple phone. Will rip you off.
            ",1.0,NEGATIVE
Apple,Technology,"
It is trash i need more ram apple phones are good but laptops are trash
            ",1.0,NEGATIVE
Apple,Technology,"
So I purchased ~15 Macbook Pro i9 (top model) in summer 2018. In 9 months it died due to swollen battery. It was fixed under warranty (logic board, CPU, memory, SSD, keyboard, trackpad, part of case were replaced). In about 3 months after that screen was replaced because of dust inside (12-15 pixels in size). Now, after 1.5 years since purchase battery is swollen again (confirmed in service, need to make backup and send on another 2 weeks repair). Honestly, not something I expect from purchase of top model of macbook pro.
            ",1.0,NEGATIVE
Apple,Technology,"
My iphone 10 internet doesn’t work. Went to apple store in chicago downtown and they found that it can’t be fixed because antenna is bad. I have phone for a little more then a year. They told me that it will not be covered and that I have to pay 600$. I started arguing they called security and took me out. It is horrible, I have no words to explain how did I feel as loyal customer for 10 years . This is what big corporations do. Getting big because of customers and then practice power on customer, security told me he will take me to jail I almost punch him....very very bad experience...
            ",1.0,NEGATIVE
Apple,Technology,"
Had Macbook Pro early 2015 model purchased February 22, 2016. Noticed screen delaminating so called AppleCare. Was told it may be covered under the extended warranty but they will have to have a person look at it so they booked me an appointment at the store. Checked in and rep said that it was no longer covered under 4 year extended screen warranty as I was 10 days past. He showed me the details that were typed in by AppleCare during our phone call. This showed I supposedly talked to a rep and then a supervisor and was told the screen repair would not be covered under warranty, and if I wanted it fixed outside warranty I would have to go to a Mac store. I told the rep that is not what I was told and I only spoke to one person. I requested they pull up the phone recording to confirm (no go ... those are only to support the company not the customer). The store rep said he can do nothing but I can call Apple Care again. I did this from the noisy store (loud music + some presentation going on at same time) and was put forward to upper support. Over the next 40 minutes I was asked questions and then told they cannot do anything as I am 10 days over. Apparently the warranty starts when you purchase the system. Too bad to me I ordered via our university portal and it shipped from China ... so I never even received the system until March. And my system showed initial file creations were March 28.  Main point is if they would have told me my screen would not be covered, as they stated they did, on the phone I would not have driven 1 hour to the Store and spent 2 hours at the Store.   I switched to Mac 4 years ago with MacPro server system at work, Macbook Pro, ipad, iphone ... all under AppleCare and never a single claim. After this I am divesting in all my Apple products. I was going to wait for a new 13"" Macbook Pro to come out with the better keyboard but now have ordered a HP Elitebook. Looking for replacements for my other Apple devices. Being treated the way I was is an insult. Having Apple write outright lies on their phone system report is worse.
            ",1.0,NEGATIVE
Apple,Technology,"
You try to force us to buy products by making updates older devices can't install
            ",1.0,NEGATIVE
Apple,Technology,"
seriously .. how does this company even survive. I guess there are a lot of sheep in this world that are happy to pay a high price for sub-par products.  There phones are horrible and restricted. I got locked into the Apple eco-system because my work gave me an iPhone for work - everything is proprietary connection, apps, accessories.   When I left the company and had to hand the phone back, I decided to try an Android phone (Samsung S series). Oh my word - such freedom - so many add-ons, apps, accessories that all use open standards. Following that my family also started to move out of the Apple eco-system and we are all happy with having Android as our  mobile phone platform and Windows 10 as our laptop/desktop platform.
            ",1.0,NEGATIVE
Apple,Technology,"
Settings changed after an update without asking me and I’ve now lost all my precious messages from people important to me. I can’t now get them back, been on chat with them for 1 and a half hours this evening and been told they are unrecoverable. They offered to phone me but the person I was chatting with said they can’t be recovered but could try phoning anyway.
            ",1.0,NEGATIVE
Apple,Technology,"
Apple has a rotten core and you only discover it if you dare to trouble them with a concern or issue with your device. A new iMac purchased in 2016 presented problems within a few weeks of taking ownership - I flagged this to Apple who offered a remote support ""guru"" who took me through first level diagnostics, offered to help if problems persisted and then went MIA. I have a record of dozens of messages in the four years I've had this computer and its just steadily gotten worse and worse. Finally after a rather aggressive attempt to get their attention and demanding my money back they offer to get the iMac checked out so the problem can be identified and a suitable resolution found. The iMac was proven to have both faulty hardware and software - so the evidence of four years of pain is clear.  Instead of compensating, replacing the faulty iMac the machine was partially repaired with a new logic board but the software issue remained.  Apple suggested that was all they were prepared to do.   I can say with certainty that whilst Apple presents as a cool and attractive brand it simply does not bear close inspection.  This is a rotten to the core outfit with draconian policies.  A once loyal customer lost. Legal action now commencing.  As an aside I was blown away with this Trustpilot score....how poor is this business?
            ",1.0,NEGATIVE
Apple,Technology,"
I have a terrible story to share. My uncle is an 80 decorated vietnam veteran who served our country for 30 years. Steve suffers from PTSD. My uncle Steve lost his wife of 40 in May 2019 and it just devastated him, Steve never had his own cell phone. Holly and Steve did not have children and they were each others world. After Holly died, Steve realized that he needs a cell phone and he took Hollys Apple phone to Verizon to activate it. they told him without Holly’s password to the phone they could not help him and he had to contact Apple. So, last June 2019, Steve and I contacted Apple and told them the story. They i formed us that to unlock Holly’s phone and delete all her i formation ( protecting her privacy ), Steve needed an affidavit from an attorney stating there is no probate issues, also a death certificate and marriage license. Steve spent 400 dollars on an attorney for this affidavit. , we sent all the i formation in the Apple. The Apple representative told me this could take up to 6 mo ths before he would be able to use Holly’s phone. Now Steve being born in 1940 and a very practical man was not going to buy a new phone when there was a perfectly good phone ready to use, so he decided to wait the 6 months. In December 2019 I called Apple for Steve Trying to find out when he can use his phone. as his hearing is awful due to his service to our Country. I was told that they recieved all the information but Apple is very busy and they would let us know as soon as they can unlock the phone. We are in March 2020, Steve lives alone, bad hearing, diabetes, at risk for heart failure and drives to Georgia every 3 months to visit his handicapped daughter. Steve lives in NM, it takes him 3 days to get to Georgia (without a cell phone). I am his niece and bought him a phone which he refuses to use because he has Holly’s phone and that would be wasteful. I returned the Phone I bought him. I contact Apple weekly about Steve’s phone and they tell me they are working on it. Meanwhile Steve lives alone, sickly, without a phone. To me, this is a grave injustice by a company that obviously just does not care. 9 months and no news!  Steve, alone at home, no one to call and talk to AND no one to call in case of an emergency. Apple, you should be ashamed of yourself, Steve did everything you asked for, there is no good reason to take this long to restore his phone. For the Apple employees involved in this case, I hope your loved one never has to experience this!
            ",1.0,NEGATIVE
Apple,Technology,"
Where do I begin.,..... I have had apple products as long as I can remember. I have faithfully bought literally every new update on the iphone and all accessories you have to offer. I go on vacation with a new Mac Pro a new iPhone ten new iPods an iwatch and all the attachments you have made me purchase. I sit next to everyone on the last three flights, brought all my apple products to keep me occupied and here i sit... watching everyone around me with non apple products connecting to wifi watching movies, tv shows, you tube.. all are connect to their head set that is not an iPods set.... and here I sit with no  access.. I can't even connect my iPod to my Mac Pro, I can't watch youtube or Netflix or even get on the southwest server. I have been traveling in total car ride, plane, layovers for 7 hours and I have not been able to access a thing. it is not my service it is not the connection it is simply your product that has gone down the hole. It has glitches and complications that no one else seems to experience. I am everything apple and I am sitting here writing an email out of pure frustration verse watching a movie like everyone else around me. what is gong on with this company. my iPhone ten is by far the worst phone I have ever had from you guys and I owned an iPhone 4. I really hope I didn't waste my money. I own everything from an iwatch to an iPhone, to a Mac Pro, iPad, to a Ipods. and this is what I have to deal with. I am a walking apple commercial who can't access full wifi ever. I might have to move on and accept that you guys are going in the wrong direction which is super disappointing. I want to point out that all I can access is email. why? why can I not access anything else?
            ",1.0,NEGATIVE
Apple,Technology,"
I don’t like the new version. I have to download all my documents every time I go to Books and if I don’t have a very good internet signal i can’t access it. It’s costing me time and money. I work with my phone all the time. I hope that you fix this soon!!
            ",3.0,NEGATIVE
Apple,Technology,"
I'm so confused as to what to do. I drove in rush hour to the Galleria Mall to get to the store in time only for them to tell me they have to ship my Macbook somewhere and that it will cost me approx. $475 and if there is a difference in the amount needed I would be refunded which I know is not the case.  Now, you dismiss my issue and say I can cancel the mail-in. Is this how a loyal customer is treated? I am appalled and want someone above you to explain why I was told none of this when I originally called and spoke to someone named Branden who assured me my box was being sent to me and I will receive information on the cost of the repair.  Who is to say that once I mail MY computer to your terrible company that I will not be charged more or change the story and you have my laptop that costs over $2,000. You can't be serious!!!
            ",1.0,NEGATIVE
Apple,Technology,"
If you dont reduce the radiation of the iphones drastically this year,I will switch to an Android phone.It's well over the maximum allowed value.  Type in youtube : iPhone 11 Pro's RADIATION Problem | Apple's U1 Location Spying Investigated
            ",1.0,NEGATIVE
Apple,Technology,"
Nightmare Nightmare Nightmare Nightmare
            ",1.0,NEGATIVE
Apple,Technology,"
Very bad apple after sales and service Very poor service don’t buy apple products
            ",1.0,NEGATIVE
Apple,Technology,"
BEATS PRO EAR BUDS .........  DO NOT BUY THESE THEY ONLY LAST 6 WEEKS AND COST £220 AND WHEN THEY GET SWEAT IN THEM THEY STOP WORKING AND APPLE CLASS THIS AS WATER DAMAGE SO WILL NOT FIX THEM UNDER THE WARRANTY FREE THEY WANT £186 + VAT WHICH IS THE SAME AS BUYING A NEW PAIR ABSOLUTELY DISGUSTING AND A RIP OFF
            ",1.0,NEGATIVE
Apple,Technology,"
Screw Apple, they are scamming sons of BS, don’t buy any of their BS devices because they will remotely degrade the performance level and functionality of older devices   to make people purchase their newer products. I will never buy another apple device again after they did this to my iPhone 6.
            ",1.0,NEGATIVE
Apple,Technology,"
Poor service.. and even inconsiderate supervisor in store.. we experience so very bad service in how they handle their customers.. Grent from Edmonton mall apple store Who is so rude telling us that are you abandoning  the 5 series watch.. which we bring to them for twice already saying the problem is just software.. I’m just wondering if you are in our shoes do you think you will trust the watch who had issue twice saying we put faith on our technician.. my question is this what happen if in further future that happens again and it is not under anymore of warranty how can you help us.. how can we put faith on the that product.. common don’t be ridiculous that you will not ask for a replacement if you are in our situation., just because it’s not your you don’t care.. I hope that apple management can improve their customer service relation not like this Grent of Edmonton mall apple who not really caring.. because he is really destroying the name of your company..
            ",1.0,NEGATIVE
Apple,Technology,"
Same complaint over months Iphone 8,unable to make calls without writing number on a piece of paper, then keying in EVERY call. Unable to connect to volkswagen for same. was on call to Beata for 31 mins today. She was unable to log my complaint, as i have to write to  ( no emails!) . Not interested .Ws up to me to follow up. I have an £800 phone that doesnt make calls without me having to take number out of phone, writing it down, then keying it in. Apple think this acceptable. Unable to get my money back...been told at least since October "" engineers working on issue"". Beata, senior adviser, refused to log this as a complaint. Told i must put it in writing to Cork HQ ! Apple Customer Support Hollyhill Industrial Estate Hollyhill Cork Republic of Ireland
            ",1.0,NEGATIVE
Apple,Technology,"
Had Macbook Pro early 2015 model purchased February 22, 2016. Noticed screen delaminating so called AppleCare. Was told it may be covered under the extended warranty but they will have to have a person look at it so they booked me an appointment at the store. Checked in and rep said that it was no longer covered under 4 year extended screen warranty as I was 10 days past. He showed me the details that were typed in by AppleCare during our phone call. This showed I supposedly talked to a rep and then a supervisor and was told the screen repair would not be covered under warranty, and if I wanted it fixed outside warranty I would have to go to a Mac store. I told the rep that is not what I was told and I only spoke to one person. I requested they pull up the phone recording to confirm (no go ... those are only to support the company not the customer). The store rep said he can do nothing but I can call Apple Care again. I did this from the noisy store (loud music + some presentation going on at same time) and was put forward to upper support. Over the next 40 minutes I was asked questions and then told they cannot do anything as I am 10 days over. Apparently the warranty starts when you purchase the system. Too bad to me I ordered via our university portal and it shipped from China ... so I never even received the system until March. And my system showed initial file creations were March 28.  Main point is if they would have told me my screen would not be covered, as they stated they did, on the phone I would not have driven 1 hour to the Store and spent 2 hours at the Store.   I switched to Mac 4 years ago with MacPro server system at work, Macbook Pro, ipad, iphone ... all under AppleCare and never a single claim. After this I am divesting in all my Apple products. I was going to wait for a new 13"" Macbook Pro to come out with the better keyboard but now have ordered a HP Elitebook. Looking for replacements for my other Apple devices. Being treated the way I was is an insult. Having Apple write outright lies on their phone system report is worse.
            ",1.0,NEGATIVE
Apple,Technology,"
You try to force us to buy products by making updates older devices can't install
            ",1.0,NEGATIVE
Apple,Technology,"
seriously .. how does this company even survive. I guess there are a lot of sheep in this world that are happy to pay a high price for sub-par products.  There phones are horrible and restricted. I got locked into the Apple eco-system because my work gave me an iPhone for work - everything is proprietary connection, apps, accessories.   When I left the company and had to hand the phone back, I decided to try an Android phone (Samsung S series). Oh my word - such freedom - so many add-ons, apps, accessories that all use open standards. Following that my family also started to move out of the Apple eco-system and we are all happy with having Android as our  mobile phone platform and Windows 10 as our laptop/desktop platform.
            ",1.0,NEGATIVE
Apple,Technology,"
Settings changed after an update without asking me and I’ve now lost all my precious messages from people important to me. I can’t now get them back, been on chat with them for 1 and a half hours this evening and been told they are unrecoverable. They offered to phone me but the person I was chatting with said they can’t be recovered but could try phoning anyway.
            ",1.0,NEGATIVE
Apple,Technology,"
Apple has a rotten core and you only discover it if you dare to trouble them with a concern or issue with your device. A new iMac purchased in 2016 presented problems within a few weeks of taking ownership - I flagged this to Apple who offered a remote support ""guru"" who took me through first level diagnostics, offered to help if problems persisted and then went MIA. I have a record of dozens of messages in the four years I've had this computer and its just steadily gotten worse and worse. Finally after a rather aggressive attempt to get their attention and demanding my money back they offer to get the iMac checked out so the problem can be identified and a suitable resolution found. The iMac was proven to have both faulty hardware and software - so the evidence of four years of pain is clear.  Instead of compensating, replacing the faulty iMac the machine was partially repaired with a new logic board but the software issue remained.  Apple suggested that was all they were prepared to do.   I can say with certainty that whilst Apple presents as a cool and attractive brand it simply does not bear close inspection.  This is a rotten to the core outfit with draconian policies.  A once loyal customer lost. Legal action now commencing.  As an aside I was blown away with this Trustpilot score....how poor is this business?
            ",1.0,NEGATIVE
Apple,Technology,"
I have a terrible story to share. My uncle is an 80 decorated vietnam veteran who served our country for 30 years. Steve suffers from PTSD. My uncle Steve lost his wife of 40 in May 2019 and it just devastated him, Steve never had his own cell phone. Holly and Steve did not have children and they were each others world. After Holly died, Steve realized that he needs a cell phone and he took Hollys Apple phone to Verizon to activate it. they told him without Holly’s password to the phone they could not help him and he had to contact Apple. So, last June 2019, Steve and I contacted Apple and told them the story. They i formed us that to unlock Holly’s phone and delete all her i formation ( protecting her privacy ), Steve needed an affidavit from an attorney stating there is no probate issues, also a death certificate and marriage license. Steve spent 400 dollars on an attorney for this affidavit. , we sent all the i formation in the Apple. The Apple representative told me this could take up to 6 mo ths before he would be able to use Holly’s phone. Now Steve being born in 1940 and a very practical man was not going to buy a new phone when there was a perfectly good phone ready to use, so he decided to wait the 6 months. In December 2019 I called Apple for Steve Trying to find out when he can use his phone. as his hearing is awful due to his service to our Country. I was told that they recieved all the information but Apple is very busy and they would let us know as soon as they can unlock the phone. We are in March 2020, Steve lives alone, bad hearing, diabetes, at risk for heart failure and drives to Georgia every 3 months to visit his handicapped daughter. Steve lives in NM, it takes him 3 days to get to Georgia (without a cell phone). I am his niece and bought him a phone which he refuses to use because he has Holly’s phone and that would be wasteful. I returned the Phone I bought him. I contact Apple weekly about Steve’s phone and they tell me they are working on it. Meanwhile Steve lives alone, sickly, without a phone. To me, this is a grave injustice by a company that obviously just does not care. 9 months and no news!  Steve, alone at home, no one to call and talk to AND no one to call in case of an emergency. Apple, you should be ashamed of yourself, Steve did everything you asked for, there is no good reason to take this long to restore his phone. For the Apple employees involved in this case, I hope your loved one never has to experience this!
            ",1.0,NEGATIVE
Apple,Technology,"
Where do I begin.,..... I have had apple products as long as I can remember. I have faithfully bought literally every new update on the iphone and all accessories you have to offer. I go on vacation with a new Mac Pro a new iPhone ten new iPods an iwatch and all the attachments you have made me purchase. I sit next to everyone on the last three flights, brought all my apple products to keep me occupied and here i sit... watching everyone around me with non apple products connecting to wifi watching movies, tv shows, you tube.. all are connect to their head set that is not an iPods set.... and here I sit with no  access.. I can't even connect my iPod to my Mac Pro, I can't watch youtube or Netflix or even get on the southwest server. I have been traveling in total car ride, plane, layovers for 7 hours and I have not been able to access a thing. it is not my service it is not the connection it is simply your product that has gone down the hole. It has glitches and complications that no one else seems to experience. I am everything apple and I am sitting here writing an email out of pure frustration verse watching a movie like everyone else around me. what is gong on with this company. my iPhone ten is by far the worst phone I have ever had from you guys and I owned an iPhone 4. I really hope I didn't waste my money. I own everything from an iwatch to an iPhone, to a Mac Pro, iPad, to a Ipods. and this is what I have to deal with. I am a walking apple commercial who can't access full wifi ever. I might have to move on and accept that you guys are going in the wrong direction which is super disappointing. I want to point out that all I can access is email. why? why can I not access anything else?
            ",1.0,NEGATIVE
Apple,Technology,"
I don’t like the new version. I have to download all my documents every time I go to Books and if I don’t have a very good internet signal i can’t access it. It’s costing me time and money. I work with my phone all the time. I hope that you fix this soon!!
            ",3.0,NEGATIVE
Apple,Technology,"
I'm so confused as to what to do. I drove in rush hour to the Galleria Mall to get to the store in time only for them to tell me they have to ship my Macbook somewhere and that it will cost me approx. $475 and if there is a difference in the amount needed I would be refunded which I know is not the case.  Now, you dismiss my issue and say I can cancel the mail-in. Is this how a loyal customer is treated? I am appalled and want someone above you to explain why I was told none of this when I originally called and spoke to someone named Branden who assured me my box was being sent to me and I will receive information on the cost of the repair.  Who is to say that once I mail MY computer to your terrible company that I will not be charged more or change the story and you have my laptop that costs over $2,000. You can't be serious!!!
            ",1.0,NEGATIVE
Apple,Technology,"
If you dont reduce the radiation of the iphones drastically this year,I will switch to an Android phone.It's well over the maximum allowed value.  Type in youtube : iPhone 11 Pro's RADIATION Problem | Apple's U1 Location Spying Investigated
            ",1.0,NEGATIVE
Apple,Technology,"
Nightmare Nightmare Nightmare Nightmare
            ",1.0,NEGATIVE
Apple,Technology,"
Very bad apple after sales and service Very poor service don’t buy apple products
            ",1.0,NEGATIVE
Apple,Technology,"
BEATS PRO EAR BUDS .........  DO NOT BUY THESE THEY ONLY LAST 6 WEEKS AND COST £220 AND WHEN THEY GET SWEAT IN THEM THEY STOP WORKING AND APPLE CLASS THIS AS WATER DAMAGE SO WILL NOT FIX THEM UNDER THE WARRANTY FREE THEY WANT £186 + VAT WHICH IS THE SAME AS BUYING A NEW PAIR ABSOLUTELY DISGUSTING AND A RIP OFF
            ",1.0,NEGATIVE
Apple,Technology,"
Screw Apple, they are scamming sons of BS, don’t buy any of their BS devices because they will remotely degrade the performance level and functionality of older devices   to make people purchase their newer products. I will never buy another apple device again after they did this to my iPhone 6.
            ",1.0,NEGATIVE
Apple,Technology,"
Poor service.. and even inconsiderate supervisor in store.. we experience so very bad service in how they handle their customers.. Grent from Edmonton mall apple store Who is so rude telling us that are you abandoning  the 5 series watch.. which we bring to them for twice already saying the problem is just software.. I’m just wondering if you are in our shoes do you think you will trust the watch who had issue twice saying we put faith on our technician.. my question is this what happen if in further future that happens again and it is not under anymore of warranty how can you help us.. how can we put faith on the that product.. common don’t be ridiculous that you will not ask for a replacement if you are in our situation., just because it’s not your you don’t care.. I hope that apple management can improve their customer service relation not like this Grent of Edmonton mall apple who not really caring.. because he is really destroying the name of your company..
            ",1.0,NEGATIVE
Apple,Technology,"
Same complaint over months Iphone 8,unable to make calls without writing number on a piece of paper, then keying in EVERY call. Unable to connect to volkswagen for same. was on call to Beata for 31 mins today. She was unable to log my complaint, as i have to write to  ( no emails!) . Not interested .Ws up to me to follow up. I have an £800 phone that doesnt make calls without me having to take number out of phone, writing it down, then keying it in. Apple think this acceptable. Unable to get my money back...been told at least since October "" engineers working on issue"". Beata, senior adviser, refused to log this as a complaint. Told i must put it in writing to Cork HQ ! Apple Customer Support Hollyhill Industrial Estate Hollyhill Cork Republic of Ireland
            ",1.0,NEGATIVE
Apple,Technology,"
Apple support deception.  Fraud.  Updates change settings allowing unauthorized purchases.  Time for Samsung.
            ",1.0,NEGATIVE
Apple,Technology,"
fixed however, I was told by a senior on January 10 that there have been too serviced on the         Apple   +**1 **8'-*''5'''5****''' 4''''8'''5''' 𝕺'''4'''𝕺''''7'       𝖍𝖊𝖑𝖕𝖑𝖎𝖓𝖊  𝖙𝖔𝖑𝖑-𝖋𝖗𝖊𝖊 𝖕𝖍𝖔𝖓𝖊 𝖓𝖚𝖒𝖇𝖊𝖗          Apple   +**1 **8'-*''5'''5****''' 4''''8'''5''' 𝕺'''4'''𝕺''''7'       𝖍𝖊𝖑𝖕𝖑𝖎𝖓𝖊  𝖙𝖔𝖑𝖑-𝖋𝖗𝖊𝖊 𝖕𝖍𝖔𝖓𝖊 𝖓𝖚𝖒𝖇𝖊𝖗          Apple   +**1 **8'-*''5'''5****''' 4''''8'''5''' 𝕺'''4'''𝕺''''7'       𝖍𝖊𝖑𝖕𝖑𝖎𝖓𝖊  𝖙𝖔𝖑𝖑-𝖋𝖗𝖊𝖊 𝖕𝖍𝖔𝖓𝖊 𝖓𝖚𝖒𝖇𝖊𝖗          Apple   +**1 **8'-*''5'''5****''' 4''''8'''5''' 𝕺'''4'''𝕺''''7'       𝖍𝖊𝖑𝖕𝖑𝖎𝖓𝖊  𝖙𝖔𝖑𝖑-𝖋𝖗𝖊𝖊 𝖕𝖍𝖔𝖓𝖊 𝖓𝖚𝖒𝖇𝖊𝖗          Apple   +**1 **8'-*''5'''5****''' 4''''8'''5''' 𝕺'''4'''𝕺''''7'       𝖍𝖊𝖑𝖕𝖑𝖎𝖓𝖊  𝖙𝖔𝖑𝖑-𝖋𝖗𝖊𝖊 𝖕𝖍𝖔𝖓𝖊 𝖓𝖚𝖒𝖇𝖊𝖗    for the same problem and that I’m a candidate for a replacement laptop. Should take less than 10 days to receive including my ship back of the faulty product. From this point on the process became a circus of no responsibility, lack of support, poor follow thru and constant excuses with corporate buzz words. I am now working with my third senior advisor. She just called to tell me that the factory has received my old computer. I asked when the replacement will be sent to me since the whereabouts of my old one isn’t very relevant. She couldn’t answer that and said she needs time to reach out to her team to find out ship schedule of the new computer.
            ",3.0,NEGATIVE
Apple,Technology,"
Why would apple partner with one of the most greedy and toxic companies in the world for their credit card?? They find creative ways to charge you late fees, even if you pay on time. Customer service is disgustingly rude and unhelpful. Learn from my mistake, and avoid this card!!!
            ",1.0,NEGATIVE
Apple,Technology,"
Went into Apple store drake circus Plymouth At 9.30 am today to discuss And view a MacBook Pro which I was considering buying for my son. I was told the item I was looking at for £1,299.00 would be reduced by 10%. I was also advised this item came with a 3 year warranty. After arranging my finances I called the store and spoke to Ari - he told be I was not eligible for the 10% discount as I wasn’t a student. He also told me the item had a 12 month warranty and if I wanted the 3 year Apple care plus it would cost an additional £249.00.    I have spent my day visiting the store, rearranging finances and when I make contact to purchase The item I am told the information a staff member gave me was inaccurate and in my view completely misleading!   Thanks Apple - shocking !!!
            ",1.0,NEGATIVE
Apple,Technology,"
I bought a charger from apple it set on fire then they tried telling me it wasn’t from apple even tho I bought it a week before the bought an iPhone 8 had 4 different faults I’m 6 month still kept sending me away saying there is nothing wrong with the phone then get AirPods and she says it’s just clogged up that’s why sound is low even tho the one that was broken was only used twice then a week later stopped working all together don’t buy apple bloody terrible just expect you to keep going and paying for repairs and buy a new divide every year when it brakes
            ",1.0,NEGATIVE
